vertex_1,vertex_2,cl_ID
1650,1753,1733
1174,1650,1734
1651,2016,1735
1651,1789,1736
1652,1798,1737
1652,1796,1738
1653,1880,1739
1653,1760,1740
1654,2040,1741
1654,2039,1742
1654,1791,1743
1654,1743,1744
1555,1654,1745
1655,1884,1746
1655,1753,1747
3803,3945,1748
3803,3937,1749
3803,3805,1750
3803,3929,1750
3805,3929,1750
3803,3804,1751
3804,4200,1752
3804,3939,1753
3753,3805,1754
1659,1787,1755
1659,1772,1756
1660,1827,1757
1661,1893,1758
1661,1828,1759
1662,1851,1760
1662,1821,1761
1662,1663,1762
1663,2068,1763
1663,1723,1764
1338,1664,1765
1665,2164,1766
1666,1916,1767
1666,1863,1768
1667,1668,1769
1106,1667,1770
1669,1891,1771
1669,1809,1772
1670,1755,1773
1670,1671,1774
1671,1686,1775
1555,1671,1776
3806,3864,1777
3806,3865,1777
3864,3865,1777
3807,3839,1778
3807,3808,1779
1674,1688,1780
1674,1898,1780
1688,1898,1780
1675,1801,1781
3808,3902,1782
3808,3845,1783
3809,3895,1784
3809,3876,1785
1334,1678,1786
1099,1678,1787
1246,1679,1788
1195,1679,1789
1210,1680,1790
1681,1804,1791
1681,1735,1792
3810,3931,1793
3810,3858,1794
3776,3810,1795
3776,3922,1795
3810,3922,1795
1683,1930,1796
1683,1835,1797
3811,3822,1798
3811,3812,1799
1285,1685,1800
1159,1685,1801
1686,1916,1802
1686,1879,1803
1686,1787,1804
1576,1686,1805
1573,1686,1806
1688,2168,1807
1219,1688,1808
3812,3865,1809
3812,3832,1810
1690,1715,1811
1564,1690,1812
1564,1858,1812
1690,1858,1812
1220,1690,1813
1691,2098,1814
1691,1862,1815
1691,1692,1816
1584,1692,1817
1584,1919,1817
1692,1919,1817
1693,1870,1818
1694,1908,1819
1694,1859,1820
1695,1732,1821
1529,1695,1822
3813,3899,1823
3813,3844,1824
3813,3814,1825
1697,1827,1826
1150,1697,1827
3814,3839,1828
1699,1983,1829
1699,1777,1830
1700,1777,1831
3815,3909,1832
3815,3832,1833
1703,2168,1834
1703,2004,1835
1587,1703,1836
1704,1842,1837
1705,1977,1838
1705,1725,1839
1706,1854,1840
1207,1706,1841
3816,3850,1842
3816,3822,1843
1708,2020,1844
1708,1830,1845
1709,1796,1846
1548,1709,1847
1710,1871,1848
1710,1798,1849
1227,1710,1850
1711,1831,1851
1493,1711,1852
1712,1922,1853
1712,1897,1854
1713,1905,1855
1558,1713,1856
1714,2195,1857
1099,1714,1858
1715,1740,1859
1716,2112,1860
1716,1962,1861
1717,1922,1862
1717,1890,1863
1718,2137,1864
1105,1718,1865
3817,3818,1866
3780,3817,1867
1720,1850,1868
1360,1720,1869
3818,3891,1870
1722,1931,1871
1722,1723,1872
1586,1722,1873
1724,1976,1874
1236,1724,1875
1725,1796,1876
1726,2081,1877
1726,1946,1878
1243,1726,1879
1727,1978,1880
1727,1756,1881
1243,1727,1882
4526,4760,1883
4526,4687,1884
1572,1729,1885
1083,1729,1886
1730,1998,1887
1731,1914,1888
1154,1731,1889
1099,1732,1890
1733,2131,1891
1733,2118,1892
1733,2114,1893
1734,2053,1894
1548,1734,1895
1735,2052,1896
1735,1803,1897
1735,1759,1898
1359,1736,1899
1182,1736,1900
1514,1737,1901
1158,1737,1902
4892,4894,1903
4874,4892,1904
4893,4894,1905
4852,4893,1906
1740,1786,1907
1573,1741,1908
1555,1741,1909
1742,1794,1910
1742,2026,1910
1794,2026,1910
1742,1744,1911
1743,2163,1912
1743,1744,1913
1745,1871,1914
1548,1745,1915
1586,1746,1916
1566,1746,1917
1748,2184,1918
1748,1905,1919
1748,1749,1920
1469,1749,1921
1750,1886,1922
1750,1823,1923
1158,1750,1924
3823,3882,1925
3823,3824,1926
3824,3914,1927
3824,3913,1928
3824,3894,1929
1753,2158,1930
1754,1866,1931
1105,1754,1932
1755,1834,1933
1755,1791,1934
1756,2081,1935
1756,1757,1936
1757,2088,1937
1758,1910,1938
1758,1883,1939
1758,1848,1940
1759,1783,1941
1760,1783,1942
1761,1899,1943
1761,2089,1943
1899,2089,1943
1492,1761,1944
1762,2000,1945
1347,1762,1946
1529,1763,1947
1256,1763,1948
3825,3843,1949
3825,3826,1950
3826,3904,1951
3772,3826,1952
1766,2043,1953
1359,1766,1954
1767,1768,1955
1220,1768,1956
3827,3919,1957
3827,3909,1958
3827,3864,1959
1770,2033,1960
1770,1834,1961
1213,1771,1962
1159,1771,1963
1772,1900,1964
1773,2053,1965
1773,1879,1966
1215,1775,1967
1156,1775,1968
1361,1776,1969
1361,1951,1969
1776,1951,1969
1777,1963,1970
1777,1870,1971
1269,1777,1972
1778,1850,1973
1166,1778,1974
3828,3945,1975
3828,3857,1976
1780,1849,1977
1552,1780,1978
4529,4677,1979
4529,4546,1980
1561,1782,1981
1783,2012,1982
1550,1783,1983
1784,1901,1984
1438,1784,1985
1786,1911,1989
1787,2042,1990
1787,1908,1991
1281,1787,1992
1788,1897,1993
1564,1788,1994
1789,1960,1995
3831,3833,1996
3832,3850,1997
3833,3834,1998
1795,1797,1999
1209,1442,2000
1209,1795,2000
1442,1795,2000
1796,1977,2001
1796,1797,2002
1409,1799,2003
1256,1799,2004
3834,3920,2005
1801,1808,2006
1287,1801,2007
1802,1997,2008
1289,1802,2009
1803,2002,2010
1292,1804,2011
1299,1300,2012
1299,1806,2012
1300,1806,2012
3835,3880,2013
3835,3864,2014
3835,3856,2015
3835,3851,2016
1808,2164,2017
1301,1808,2018
1809,1840,2019
1064,1810,2020
1238,1811,2021
1107,1811,2022
1441,1812,2023
1439,1812,2024
4530,4768,2025
4489,4530,2026
1814,2012,2027
1815,1921,2028
1310,1815,2029
1816,2032,2030
1816,2024,2031
3837,3919,2032
3837,3908,2033
3784,3837,2034
1818,2150,2035
1818,2151,2035
2150,2151,2035
1317,1818,2036
1516,1819,2037
1507,1819,2038
1562,1820,2039
1318,1820,2040
1822,1924,2041
1327,1822,2042
1326,1823,2043
1824,1965,2044
1121,1826,2045
1119,1826,2046
3839,3907,2048
3839,3863,2049
3839,3845,2050
3839,3841,2051
3839,3840,2052
3769,3839,2053
3768,3839,2054
3767,3839,2055
1830,2035,2056
1131,1831,2057
1832,2156,2058
1832,1839,2059
1339,1832,2060
1833,1931,2061
1545,1833,2062
3840,3924,2063
3841,3844,2064
1838,2050,2065
1115,1838,2066
1839,2100,2067
1555,1840,2068
4531,4688,2069
4486,4531,2070
1556,1842,2071
1843,2123,2072
1843,2080,2073
1843,2071,2074
1348,1843,2075
3784,3843,2076
1845,2157,2077
1416,1523,2078
1416,1845,2078
1523,1845,2078
3844,3845,2079
1847,1884,2080
1558,1847,2081
1851,2120,2082
1851,2119,2083
1401,1853,2084
1067,1853,2085
1166,1854,2086
1855,1890,2087
1859,2024,2091
1860,1993,2092
1354,1860,2093
3846,3874,2094
3846,3873,2095
1862,2099,2096
1863,2040,2097
1864,1934,2098
1128,1864,2099
1362,1865,2100
1165,1866,2101
4532,4612,2102
4532,4543,2103
1360,1868,2104
1869,1918,2105
1869,2000,2105
1918,2000,2105
1870,2107,2106
1872,2068,2107
1872,1874,2108
1872,1873,2109
1873,2130,2110
1874,2129,2111
1416,1875,2112
1143,1875,2113
3848,3860,2114
3772,3848,2115
1877,2142,2116
1509,1877,2117
1500,1878,2118
1107,1878,2119
1880,1994,2120
1572,1882,2123
1326,1882,2124
1884,1955,2125
1886,2048,2126
1886,1925,2127
3851,3852,2128
1888,2158,2129
1888,2146,2130
3852,3864,2131
3780,3852,2132
1555,1891,2133
1512,1892,2134
1200,1892,2135
1201,1893,2136
1894,2031,2137
1894,1918,2138
1381,1894,2139
4533,4652,2140
4533,4827,2140
4652,4827,2140
4533,4597,2141
1386,1896,2142
1385,1896,2143
1898,1951,2144
1900,1961,2145
1900,1959,2146
1901,1902,2147
1067,1902,2148
1236,1903,2149
1904,1991,2150
1369,1904,2151
1159,1906,2152
1076,1906,2153
3854,3862,2154
3854,3857,2155
1909,2063,2156
1467,1909,2157
1911,1979,2158
3855,3889,2159
1315,1913,2160
1220,1913,2161
1249,1914,2162
3856,3913,2163
3780,3856,2164
1496,1920,2165
1364,1920,2166
1417,1921,2167
1418,1922,2168
1923,2152,2169
1923,2120,2170
1420,1924,2171
1425,1925,2172
3787,3858,2173
1927,1941,2174
1527,1927,2175
1928,2081,2176
1928,1978,2177
1929,2178,2178
1929,2004,2179
1273,1587,2180
1273,1929,2180
1587,1929,2180
1930,1939,2181
1361,1930,2182
1931,2197,2183
1435,1931,2184
4534,4548,2185
4487,4534,2186
1933,1945,2187
1115,1933,2188
1934,1945,2189
1934,1936,2190
1934,1935,2191
1290,1935,2192
1438,1936,2193
3860,3869,2194
3861,3903,2195
3861,3904,2195
3903,3904,2195
1543,1939,2196
3862,3915,2197
1941,2028,2198
3863,3902,2199
1131,1943,2200
1082,1943,2201
1944,2031,2202
1944,2000,2203
1946,2149,2204
1946,2115,2205
1946,2099,2206
1946,2090,2207
1947,2034,2208
1576,1947,2209
3864,3908,2210
3775,3864,2211
1106,1949,2212
1525,1950,2213
1187,1950,2214
1565,1951,2215
1954,2188,2217
1954,2187,2218
1954,2144,2219
1954,2138,2220
1954,2141,2220
2138,2141,2220
1954,2057,2221
1464,1954,2222
1469,1955,2223
3866,3867,2224
3866,3905,2224
3867,3905,2224
1161,1957,2225
1121,1957,2226
3867,3907,2227
1959,2039,2228
1091,1960,2229
1962,2118,2230
1962,2030,2231
1963,2030,2232
1963,1965,2233
1963,1964,2234
1420,1964,2235
1966,2035,2236
1966,2020,2237
3868,3873,2238
3868,3896,2238
3873,3896,2238
3784,3869,2239
1969,2127,2240
1969,1984,2241
1116,1970,2242
1068,1970,2243
4535,4723,2244
4535,4542,2245
4535,4536,2246
3783,3871,2247
3782,3871,2248
1973,2134,2249
3872,3917,2250
3872,3916,2251
3780,3872,2252
3873,3912,2253
1369,1976,2254
1978,2052,2255
1979,2176,2256
1979,1980,2257
1524,1980,2258
1511,1981,2259
1409,1981,2260
3874,3875,2261
1983,1987,2262
1409,1984,2263
3875,3904,2264
3875,3896,2265
1986,2162,2266
1986,2079,2267
1493,1987,2268
1581,1988,2269
1443,1988,2270
3876,3893,2271
3876,3879,2272
1991,2027,2273
1258,1993,2274
1994,1996,2275
1994,1995,2276
1552,1994,2277
1500,1995,2278
1292,1995,2279
1500,1996,2280
1243,1996,2281
1997,2050,2282
1338,1998,2283
3879,3905,2284
2000,2027,2285
1503,2000,2286
2002,2115,2287
1061,2003,2288
2005,2076,2289
3784,3880,2290
4508,4536,2291
2249,4536,2292
3882,3917,2293
3882,3883,2294
3883,3918,2295
3884,3911,2296
3759,3884,2297
3885,3886,2298
3885,3905,2298
3886,3905,2298
3886,3915,2299
2015,2128,2300
1166,2016,2301
1426,2017,2302
1334,2017,2303
1352,2018,2304
1091,2018,2305
4537,4632,2306
2249,4537,2307
2020,2021,2308
1512,2020,2309
1513,2021,2311
1379,2022,2312
1125,2022,2313
3888,3891,2314
3888,3889,2315
3889,3910,2316
1517,2028,2317
2029,2061,2318
1072,2029,2319
2032,2176,2320
1524,2032,2321
2033,2042,2322
2033,2034,2323
1061,2036,2324
4538,4867,2325
4538,4862,2326
4538,4687,2327
4538,4568,2328
3891,3910,2329
2039,2079,2330
2040,2041,2331
1546,2041,2332
1475,2043,2333
3892,3903,2334
3787,3892,2335
3893,3939,2336
3894,3916,2337
3780,3894,2338
1479,2051,2339
1187,2051,2340
2054,2197,2341
1574,2054,2342
2055,2152,2343
2055,2120,2344
2055,2090,2345
2056,2108,2346
2056,2082,2347
2057,2085,2348
3895,3905,2349
3896,3920,2350
3789,3896,2351
4539,4772,2352
4539,4598,2353
1308,2061,2354
2062,2108,2355
1105,2062,2356
1101,2063,2357
2064,2125,2358
1148,2064,2359
2065,2126,2360
1148,2065,2361
2066,2098,2362
2067,2188,2363
2067,2187,2364
2067,2141,2365
3898,3934,2366
3898,3924,2367
3898,3899,2368
1429,2070,2369
1067,2070,2370
2071,2102,2371
3899,3919,2372
2073,2074,2373
1461,2073,2374
2074,2109,2375
2074,2102,2376
2075,2102,2377
1461,2075,2378
1187,2076,2379
1531,2077,2380
1211,2077,2381
2078,2192,2382
1447,2078,2383
2080,2096,2384
1461,2082,2385
2083,2138,2386
2083,2086,2387
2083,2084,2388
2084,2095,2389
2084,2085,2390
2085,2086,2391
2086,2144,2392
1479,2087,2393
1206,2087,2394
1584,2088,2395
2090,2130,2396
2091,2145,2397
2091,2135,2398
2092,2191,2399
1096,2092,2400
4894,4895,2401
4872,4894,2402
69,4894,2403
2095,2108,2404
1461,2096,2405
2097,2191,2406
1387,2097,2407
1094,2097,2408
1094,2136,2408
2097,2136,2408
1324,2098,2409
1324,2099,2410
1575,2100,2411
3902,3926,2412
2102,2123,2413
2103,2156,2414
2103,2147,2415
2103,2128,2416
2104,2158,2417
2104,2146,2418
2105,2110,2419
1379,2105,2420
2106,2108,2421
1461,2106,2422
2107,2155,2423
1461,2109,2424
1097,2110,2425
2111,2114,2426
1550,2111,2427
2112,2164,2428
2113,2165,2429
1471,2113,2430
1411,2114,2431
2115,2152,2432
1575,2116,2433
2119,2152,2434
1452,2119,2435
1452,2120,2436
2122,2138,2439
1105,2122,2440
2124,2135,2441
1461,2124,2442
1462,2125,2443
1462,2126,2444
1529,2127,2445
2129,2154,2446
1473,2129,2447
1473,2130,2448
2131,2154,2449
2132,2146,2450
1474,2132,2451
3904,3928,2452
2134,2155,2453
2134,2147,2454
2137,2157,2455
1490,2139,2456
1468,2139,2457
1310,2139,2458
1490,2140,2459
1358,2140,2460
1310,2140,2461
1102,2140,2462
1286,2142,2463
3905,3906,2464
1461,2145,2465
3786,3906,2466
3786,4200,2466
3906,4200,2466
1322,2157,2467
1485,2158,2468
1096,1387,2471
1096,2160,2471
1387,2160,2471
2161,2163,2472
2161,2162,2473
1182,2165,2474
3909,3926,2475
3911,3918,2476
3912,3919,2477
3914,3923,2478
1531,2174,2479
1472,2174,2480
1537,2177,2481
1101,2177,2482
2178,2179,2483
2179,2184,2484
1490,2180,2485
1101,2180,2486
3917,3918,2487
1165,1436,2488
1165,2185,2488
1436,2185,2488
3919,3934,2489
1472,2189,2490
1469,2189,2491
1353,2190,2492
1165,2190,2493
1312,2192,2494
1312,2193,2494
2192,2193,2494
1528,2194,2495
1414,2194,2496
1225,2195,2497
1448,2196,2498
1118,2196,2499
2200,2205,2500
2200,2201,2501
2201,2202,2502
2202,2204,2503
2203,2205,2504
1507,2203,2505
1278,2204,2506
2206,2212,2507
2206,2211,2508
2208,2214,2509
803,2208,2510
2209,2391,2511
2209,2245,2512
2210,4744,2513
2210,2413,2514
2211,2213,2515
2212,2213,2516
2213,2283,2517
2213,2214,2518
396,2214,2519
2215,4898,2520
2215,2397,2521
2216,2412,2522
2216,2358,2523
2217,2388,2524
2217,2371,2525
2218,2346,2526
2218,2289,2527
2219,2348,2528
2219,2347,2529
2222,2377,2535
2222,2404,2535
2377,2404,2535
2222,2403,2536
2223,2419,2538
2223,2225,2539
2223,2322,2539
2225,2322,2539
394,2224,2542
2225,2351,2543
2226,2405,2544
2226,2315,2545
2228,2360,2546
2228,2231,2547
4541,4589,2548
4485,4541,2549
2231,2264,2550
2232,2358,2551
2232,2348,2552
2232,2318,2553
397,2232,2554
2234,2410,2555
2234,2362,2556
2234,2306,2557
2236,2313,2560
4542,4652,2563
2239,2397,2564
2239,2369,2565
2241,2367,2566
2241,2326,2567
2242,4632,2568
2242,4508,2569
2242,2243,2570
2243,2356,2571
2243,2311,2572
2243,2250,2573
2244,2336,2574
2244,2326,2575
4543,4676,2576
4543,4800,2576
4676,4800,2576
4509,4543,2577
2247,2421,2578
2247,2309,2579
2247,2389,2579
2309,2389,2579
2248,2387,2580
2248,2257,2581
2249,2250,2582
2250,4574,2583
2250,4653,2583
4574,4653,2583
2250,2413,2584
2250,2371,2585
2250,2254,2586
3758,3931,2587
3758,3932,2587
3931,3932,2587
3763,3933,2588
3750,3933,2589
2254,2312,2590
2255,2380,2591
2255,2282,2592
2256,2328,2593
2256,2293,2594
2257,2304,2595
2258,2408,2596
2258,2283,2597
4544,4663,2598
4493,4544,2599
3763,3789,2600
3763,3936,2600
3789,3936,2600
3753,3937,2601
2263,2365,2602
2264,2358,2603
2264,2307,2604
2265,2287,2605
2265,2283,2606
2266,4855,2607
2266,2307,2608
2267,2415,2609
2267,2273,2610
2268,2334,2611
2268,2382,2611
2334,2382,2611
2268,2269,2612
2269,2417,2613
2269,2383,2614
3767,3939,2615
1031,4895,2616
2273,2335,2617
2275,2408,2618
2275,2373,2619
4547,4701,2620
4507,4547,2621
2277,2390,2622
2277,2291,2623
4498,4548,2624
4498,4607,2624
4548,4607,2624
2279,2372,2625
2279,2321,2626
2280,2415,2627
2280,2362,2628
3779,3944,2629
3769,3944,2630
2282,2337,2631
2282,2283,2632
2283,2376,2633
2283,2373,2634
2283,2305,2635
2283,2303,2636
2283,2284,2637
2283,2285,2637
2284,2285,2637
390,2283,2638
397,421,2639
397,2284,2639
421,2284,2639
2286,2332,2640
2286,2393,2640
2332,2393,2640
2286,2287,2641
2288,2388,2642
2288,2335,2643
2289,2317,2644
2290,2342,2645
2290,2383,2645
2342,2383,2645
2291,2369,2646
2291,2378,2646
2369,2378,2646
2291,2293,2647
2294,2368,2648
2294,2349,2649
2295,2383,2650
2295,2333,2651
4900,4926,2652
4868,4926,2653
4897,4927,2654
4834,4897,2655
2299,2344,2656
2300,2301,2657
2300,2408,2657
2301,2408,2657
4551,4625,2658
4487,4551,2659
2303,2355,2660
2304,2409,2661
2304,2349,2662
2305,2355,2663
791,2305,2664
2306,2311,2665
2308,2331,2666
387,2308,2667
2309,2416,2668
2310,2389,2669
2312,2347,2670
2313,4838,2671
2313,2365,2672
521,2313,2673
3949,4013,2674
3949,3979,2675
3949,3957,2676
2315,2360,2677
2315,2322,2678
3950,3999,2679
3950,3951,2680
2317,2318,2681
2318,2371,2682
2319,2333,2683
2319,2328,2684
2320,2367,2685
2320,2322,2686
2321,2322,2687
2322,2394,2688
3951,3976,2689
3952,3981,2690
3952,3976,2691
4552,4587,2692
4552,4585,2693
2326,2407,2694
2326,2359,2695
3954,3984,2696
3954,4001,2696
3984,4001,2696
2328,2421,2697
2328,2381,2698
2328,2353,2699
2328,2329,2700
2328,2330,2700
2329,2330,2700
2331,2406,2701
2333,2390,2702
2336,2372,2703
2336,2350,2704
2337,2375,2705
2337,2368,2706
2338,2405,2707
2338,2358,2708
3955,4063,2709
3955,3996,2710
3955,3967,2711
3955,4065,2711
3967,4065,2711
2340,2420,2712
2340,2389,2713
3956,4057,2714
3956,3970,2715
2343,4036,2716
2343,2364,2717
2344,2345,2718
70,2345,2719
2346,2347,2720
2350,2407,2721
2350,2351,2722
2352,2365,2723
841,2352,2724
2353,2389,2725
2354,2389,2726
2354,2383,2727
2355,2373,2728
2356,4635,2729
2356,2412,2730
2356,2388,2731
2357,2403,2732
2357,2377,2733
2359,2372,2734
3957,3964,2735
3957,3958,2736
3958,4032,2737
3958,4009,2738
3958,3980,2739
3958,3966,2740
2364,2366,2741
2364,2365,2742
2366,4860,2743
2369,2390,2744
2369,2370,2745
2375,2379,2746
2375,2376,2747
2379,2387,2748
2379,2380,2749
2381,2389,2750
2382,2383,2751
2383,2420,2752
2383,2399,2753
2383,2396,2754
2383,2386,2755
2383,2385,2756
2383,2384,2757
2385,2419,2758
2386,2419,2759
2387,2409,2760
2388,4661,2761
2391,2396,2762
3959,4017,2763
3959,4000,2764
3959,3960,2765
2393,2406,2766
2393,2394,2767
2393,2395,2767
2394,2395,2767
396,2394,2768
2397,4850,2769
2398,2399,2770
3960,4009,2771
3960,3998,2772
3960,3980,2773
3961,4035,2774
3961,4024,2775
3961,3963,2776
3962,4046,2777
3962,3963,2778
2410,4750,2779
2410,4650,2780
2410,4754,2780
4650,4754,2780
2410,4633,2781
2410,4553,2782
3963,4048,2783
3963,4005,2784
2414,2415,2785
753,2414,2786
2415,4696,2787
754,2415,2788
2416,2417,2789
791,2418,2790
778,2418,2791
3964,4000,2792
4553,4720,2793
4553,4653,2794
4553,4628,2795
2424,4564,2796
2424,4492,2797
3966,4003,2798
2426,2520,2799
2426,2460,2800
1357,1358,2801
1153,1358,2802
1207,1360,2803
1361,1364,2804
1361,1362,2805
1362,1488,2806
1362,1451,2807
1362,1445,2808
1362,1363,2809
1274,1362,2810
1141,1362,2811
1363,1372,2812
1364,1472,2813
1351,1365,2814
1343,1365,2815
1204,1365,2816
1366,1501,2817
1366,1374,2818
1325,1366,2819
1245,1366,2820
1108,1366,2821
1367,1517,2822
1367,1491,2823
1368,1401,2824
1368,1389,2825
1086,1368,2826
1369,1370,2827
1370,1553,2828
1335,1370,2829
1371,1496,2830
1371,1372,2831
1372,1446,2832
1372,1404,2833
1071,1372,2834
1373,1375,2835
1373,1452,2835
1375,1452,2835
1373,1374,2836
1314,1374,2837
1270,1374,2838
1324,1375,2839
3751,3768,2840
3751,3763,2841
3752,3763,2842
1378,1407,2843
1378,1383,2844
1284,1378,2845
1379,1401,2846
1379,1380,2847
1354,1380,2848
1098,1380,2849
1381,1507,2850
1381,1503,2851
3753,3774,2852
1383,1384,2853
1384,1477,2854
1244,1384,2855
1248,1385,2856
1219,1386,2857
1387,1388,2858
1178,1388,2859
1389,1400,2860
1390,1479,2861
1252,1390,2862
1391,1440,2863
1391,1426,2864
1391,1392,2865
1392,1414,2866
1335,1392,2867
3754,3775,2868
3754,3756,2869
3754,3755,2870
3755,3785,2871
3756,3779,2872
4517,4615,2873
4517,4555,2874
4517,4518,2875
1303,1399,2876
1183,1399,2877
1400,1401,2878
1401,1402,2879
1129,1402,2880
1089,1402,2881
1258,1403,2882
1231,1403,2883
805,1403,2884
1404,1542,2885
1404,1541,2886
1404,1486,2887
1172,1404,2888
1170,1404,2889
4518,4662,2890
1406,1407,2891
1154,1406,2892
1407,1423,2893
1318,1407,2894
1220,1408,2895
1192,1408,2896
1410,1471,2897
1291,1410,2898
1411,1499,2899
1411,1420,2900
1269,1411,2901
4519,4783,2902
4519,4692,2903
4513,4519,2904
1322,1413,2905
1322,1506,2905
1413,1506,2905
1167,1414,2906
3762,3789,2907
3762,3785,2908
1416,1417,2909
1196,1417,2910
1160,1323,2911
1160,1417,2911
1323,1417,2911
1135,1417,2912
1220,1418,2913
1419,1456,2914
1419,1420,2915
1068,1419,2916
1420,1536,2917
1420,1455,2918
1420,1454,2919
1069,1420,2920
1252,1421,2921
1086,1421,2922
1423,1424,2923
1103,1423,2924
1244,1424,2925
1327,1425,2926
423,1425,2927
1218,1426,2928
1349,1427,2929
1297,1427,2930
1428,1450,2931
1343,1428,2932
1429,1430,2933
1120,1430,2934
1092,1430,2935
1431,1433,2936
1431,1432,2937
1432,1434,2938
1225,1433,2939
1328,1434,2940
1307,1434,2941
1144,1435,2942
1436,1437,2943
1353,1436,2944
1279,1436,2945
1437,1463,2946
1310,1437,2947
1118,1437,2948
1335,1439,2949
1167,1439,2950
1440,1527,2951
1440,1517,2952
1440,1441,2953
1321,1441,2954
1442,1443,2955
1443,1549,2956
1443,1538,2957
1443,1444,2958
1104,1443,2959
1314,1444,2960
1445,1446,2961
1063,1445,2962
1062,1445,2963
1447,1448,2964
1096,1447,2965
1090,1312,2966
1090,1447,2966
1312,1447,2966
1348,1448,2967
1313,1448,2968
1095,1448,2969
1449,1462,2970
1342,1449,2971
1349,1450,2972
1206,1450,2973
1275,1451,2974
1219,1451,2975
1452,1473,2976
1136,1452,2977
1453,1542,2978
1196,1453,2979
1149,1453,2980
1454,1457,2981
1117,1454,2982
1455,1458,2983
1117,1455,2984
1456,1458,2985
1456,1457,2986
1320,1459,2987
1141,1459,2988
1328,1460,2989
1268,1460,2990
1124,1460,2991
1079,1460,2992
1461,1462,2993
1105,1461,2994
1348,1462,2995
1235,1462,2996
1118,1462,2997
1463,1464,2998
1340,1463,2999
1280,1464,3000
1118,1464,3001
3764,4200,3002
3764,3767,3003
4520,4598,3004
4520,4521,3005
1277,1353,3006
1277,1467,3006
1353,1467,3006
1317,1468,3007
1210,1468,3008
1184,1468,3009
1176,1468,3010
1174,1469,3011
1174,1485,3011
1469,1485,3011
1188,1470,3012
1073,1470,3013
1110,1472,3014
1473,1498,3015
1269,1473,3016
1285,1475,3018
1143,1475,3019
4521,4621,3020
4521,4593,3021
1309,1477,3022
1126,1477,3023
1230,1479,3024
1086,1479,3025
3770,3771,3026
693,3770,3027
484,3770,3028
3771,3783,3029
114,3771,3030
1240,1330,3031
1240,1484,3031
1330,1484,3031
1485,1486,3032
1153,1171,3033
1153,1485,3033
1171,1485,3033
1174,1487,3034
1171,1487,3035
1141,1487,3036
1174,1488,3037
1174,1532,3037
1488,1532,3037
1259,1489,3038
1232,1489,3039
1205,1489,3040
1093,1489,3041
1099,1491,3044
1146,1492,3045
1493,1566,3046
1493,1494,3047
1133,1494,3048
1495,1538,3049
1495,1524,3050
1110,1496,3051
1091,1109,3052
1091,1497,3052
1109,1497,3052
1070,1498,3053
1070,1499,3054
1500,1501,3055
1117,1500,3056
1251,1502,3057
1162,1502,3058
1335,1503,3059
3772,3784,3060
1177,1505,3061
1092,1505,3062
1246,1506,3063
1159,1506,3064
1507,1513,3065
1507,1508,3066
1335,1507,3067
1075,1160,3068
1075,1507,3068
1160,1507,3068
1508,1542,3069
1245,1508,3070
1343,1509,3071
4873,4891,3072
4839,4891,3073
1083,1511,3074
1513,1514,3075
1217,1513,3076
1199,1513,3077
1335,1516,3078
1518,1519,3079
1163,1518,3080
1175,1519,3081
1521,1589,3082
1521,1522,3083
1196,1522,3084
1322,1523,3085
1281,1524,3086
1525,1526,3087
1230,1525,3088
1224,1525,3089
1092,1167,3090
1092,1526,3090
1167,1526,3090
1285,1527,3091
1321,1528,3092
1529,1530,3093
1194,1529,3094
1530,1560,3095
1531,1537,3096
1531,1532,3097
1101,1531,3099
1171,1532,3100
1135,1532,3101
1239,1533,3102
3776,3778,3103
3776,3777,3104
1287,1536,3105
1211,1537,3106
3750,3779,3107
1341,1541,3108
1311,1541,3109
1168,1542,3110
1061,1543,3111
1116,1544,3112
1545,1548,3113
1546,1576,3114
3780,3782,3115
1548,1549,3116
3781,3782,3117
1117,1553,3118
727,3782,3119
1073,1555,3120
1556,1562,3121
1105,1557,3122
1090,1557,3123
1081,1560,3125
1082,1561,3126
1356,1563,3127
1565,1570,3128
3784,3785,3129
3784,3786,3129
3785,3786,3129
1273,1570,3130
1256,1571,3131
1574,1575,3132
1103,1574,3133
1125,1577,3134
1236,1578,3135
3786,3788,3136
3787,3788,3137
1327,1581,3138
1118,1585,3139
2428,2731,3140
2428,2730,3141
2429,2490,3142
2429,2587,3142
2490,2587,3142
2430,2618,3143
2430,2546,3144
3967,4064,3145
3967,4042,3146
3967,3986,3147
4554,4569,3148
4496,4554,3149
4468,4554,3150
3970,3972,3151
2435,2703,3152
2435,2702,3153
2435,2663,3154
2435,2669,3154
2663,2669,3154
2435,2625,3155
2435,2624,3156
2435,2620,3157
2435,2589,3158
2435,2525,3159
2435,2472,3160
2435,2437,3161
2436,2671,3162
2436,2639,3163
2436,2491,3164
2437,2673,3165
2437,2587,3166
3971,3973,3167
3971,3972,3168
3972,4030,3169
2440,2992,3170
2440,2886,3171
2440,2640,3172
2440,2634,3173
2440,2632,3174
2440,2597,3175
2440,2530,3176
2440,2450,3177
2441,4459,3178
2441,4149,3179
2441,4130,3180
3973,4006,3181
3973,3993,3182
3974,3996,3183
3974,3985,3184
2444,2628,3185
2444,2617,3186
2444,2522,3187
2445,2957,3188
2445,3095,3188
2957,3095,3188
2445,2686,3189
2446,2686,3190
2446,2605,3191
2447,2560,3192
2447,2503,3193
2448,2815,3194
2448,2968,3194
2815,2968,3194
