vertex_1,vertex_2,cl_ID
v_452,v_4558,1191
v_3518,v_4558,1191
v_452,v_1026,1192
v_452,v_4695,1192
v_1026,v_4695,1192
v_2474,v_3343,1193
v_2474,v_4649,1193
v_3343,v_4649,1193
v_1348,v_1500,1194
v_1348,v_3343,1194
v_1500,v_3343,1194
v_3345,v_4846,1195
v_3345,v_4903,1195
v_4846,v_4903,1195
v_2213,v_3345,1196
v_2213,v_4905,1196
v_3345,v_4905,1196
v_315,v_3439,1197
v_315,v_3594,1197
v_3439,v_3594,1197
v_315,v_2368,1198
v_1262,v_2764,1199
v_1262,v_4676,1199
v_2764,v_4676,1199
v_224,v_538,1200
v_224,v_4676,1200
v_538,v_4676,1200
v_2405,v_3858,1201
v_2405,v_4986,1201
v_3858,v_4986,1201
v_1577,v_1730,1202
v_1577,v_2405,1202
v_1730,v_2405,1202
v_620,v_1236,1203
v_620,v_3399,1203
v_1236,v_3399,1203
v_3305,v_4682,1204
v_3305,v_4704,1204
v_4682,v_4704,1204
v_209,v_4682,1205
v_1644,v_1913,1206
v_1644,v_2408,1206
v_1913,v_2408,1206
v_1464,v_2408,1207
v_1464,v_4254,1207
v_2408,v_4254,1207
v_2412,v_2537,1208
v_2412,v_3366,1208
v_2537,v_3366,1208
v_942,v_3366,1209
v_409,v_3366,1210
v_3278,v_4377,1211
v_3278,v_4699,1211
v_4377,v_4699,1211
v_221,v_3061,1212
v_221,v_4699,1212
v_3061,v_4699,1212
v_777,v_2417,1213
v_777,v_3056,1213
v_2417,v_3056,1213
v_677,v_3262,1214
v_677,v_3372,1214
v_3262,v_3372,1214
v_29,v_836,1215
v_29,v_3372,1215
v_836,v_3372,1215
v_1148,v_1243,1216
v_1148,v_2129,1216
v_1243,v_2129,1216
v_2112,v_3374,1217
v_1171,v_3374,1218
v_1171,v_4217,1218
v_3374,v_4217,1218
v_1339,v_3478,1219
v_1339,v_4710,1219
v_3478,v_4710,1219
v_806,v_3375,1220
v_806,v_4710,1220
v_3375,v_4710,1220
v_114,v_838,1221
v_114,v_1062,1221
v_838,v_1062,1221
v_1279,v_2069,1222
v_1279,v_3380,1222
v_2069,v_3380,1222
v_777,v_3380,1223
v_777,v_4098,1223
v_3380,v_4098,1223
v_1140,v_1741,1224
v_1140,v_2427,1224
v_1741,v_2427,1224
v_197,v_2427,1225
v_2428,v_4490,1226
v_2428,v_4373,1227
v_526,v_1648,1228
v_526,v_2428,1228
v_1648,v_2428,1228
v_1738,v_2786,1229
v_1738,v_3739,1229
v_2786,v_3739,1229
v_1117,v_1738,1230
v_1117,v_4464,1230
v_1738,v_4464,1230
v_887,v_4746,1231
v_887,v_4539,1232
v_887,v_2248,1233
v_887,v_4156,1233
v_2248,v_4156,1233
v_2898,v_3623,1234
v_2898,v_4725,1234
v_3623,v_4725,1234
v_702,v_3014,1235
v_702,v_4725,1235
v_3014,v_4725,1235
v_2,v_4293,1236
v_2,v_4334,1236
v_4293,v_4334,1236
v_2,v_1073,1237
v_2,v_3852,1237
v_1073,v_3852,1237
v_1613,v_1744,1238
v_1613,v_3316,1238
v_1744,v_3316,1238
v_611,v_1744,1239
v_611,v_4987,1239
v_1744,v_4987,1239
v_1162,v_1310,1240
v_1162,v_2436,1240
v_1310,v_2436,1240
v_615,v_1579,1241
v_615,v_2436,1241
v_1579,v_2436,1241
v_3394,v_4075,1242
v_3193,v_3394,1243
v_322,v_2093,1244
v_322,v_2437,1244
v_2093,v_2437,1244
v_322,v_1085,1245
v_322,v_2537,1245
v_1085,v_2537,1245
v_3177,v_3399,1246
v_885,v_2871,1247
v_885,v_3399,1247
v_2871,v_3399,1247
v_645,v_1531,1248
v_645,v_4018,1248
v_1531,v_4018,1248
v_2143,v_3594,1249
v_2143,v_4748,1249
v_3594,v_4748,1249
v_243,v_4235,1250
v_243,v_4748,1250
v_4235,v_4748,1250
v_1254,v_2413,1251
v_1254,v_3896,1251
v_2413,v_3896,1251
v_583,v_1254,1252
v_583,v_4232,1252
v_1254,v_4232,1252
v_2050,v_3405,1253
v_2050,v_3983,1253
v_3405,v_3983,1253
v_1086,v_1412,1254
v_1086,v_3409,1254
v_1412,v_3409,1254
v_897,v_2476,1255
v_897,v_4184,1255
v_2476,v_4184,1255
v_897,v_1959,1256
v_897,v_1235,1257
v_464,v_3801,1258
v_464,v_4770,1258
v_3801,v_4770,1258
v_2136,v_4160,1259
v_2136,v_4779,1259
v_4160,v_4779,1259
v_622,v_3953,1260
v_622,v_4779,1260
v_3953,v_4779,1260
v_3433,v_4080,1261
v_1022,v_3433,1262
v_1766,v_3964,1263
v_1766,v_4593,1263
v_3964,v_4593,1263
v_275,v_429,1264
v_275,v_1766,1264
v_429,v_1766,1264
v_2107,v_2467,1265
v_2107,v_4787,1265
v_2467,v_4787,1265
v_141,v_2467,1266
v_141,v_2710,1266
v_2467,v_2710,1266
v_1770,v_2571,1267
v_1770,v_3244,1267
v_2571,v_3244,1267
v_1770,v_2308,1268
v_1190,v_2740,1269
v_1190,v_4806,1269
v_2740,v_4806,1269
v_96,v_3185,1270
v_96,v_4806,1270
v_3185,v_4806,1270
v_21,v_1682,1271
v_21,v_3332,1271
v_1682,v_3332,1271
v_21,v_22,1272
v_21,v_1281,1272
v_22,v_1281,1272
v_3447,v_3526,1273
v_3447,v_3704,1273
v_3526,v_3704,1273
v_3165,v_3447,1274
v_2471,v_3449,1275
v_2471,v_4015,1275
v_3449,v_4015,1275
v_777,v_3449,1276
v_777,v_4032,1276
v_3449,v_4032,1276
v_1775,v_4816,1277
v_1331,v_1775,1278
v_2559,v_4674,1279
v_2559,v_4823,1279
v_4674,v_4823,1279
v_801,v_4823,1280
v_801,v_5000,1280
v_4823,v_5000,1280
v_497,v_1777,1281
v_497,v_2170,1281
v_1777,v_2170,1281
v_75,v_1777,1282
v_75,v_2530,1282
v_1777,v_2530,1282
v_910,v_2296,1283
v_910,v_3058,1283
v_2296,v_3058,1283
v_910,v_1388,1284
v_910,v_3305,1284
v_1388,v_3305,1284
v_2045,v_3258,1285
v_2045,v_4838,1285
v_3258,v_4838,1285
v_1041,v_3575,1286
v_1041,v_4838,1286
v_3575,v_4838,1286
v_2581,v_2583,1287
v_2581,v_4840,1287
v_2583,v_4840,1287
v_213,v_2136,1288
v_213,v_4840,1288
v_2136,v_4840,1288
v_712,v_2491,1289
v_712,v_4572,1289
v_2491,v_4572,1289
v_49,v_2491,1290
v_49,v_2892,1290
v_2491,v_2892,1290
v_331,v_4549,1291
v_331,v_3480,1292
v_331,v_4970,1292
v_3480,v_4970,1292
v_352,v_1786,1293
v_352,v_1997,1293
v_1786,v_1997,1293
v_291,v_1786,1294
v_291,v_4744,1294
v_1786,v_4744,1294
v_2497,v_2566,1295
v_2497,v_4800,1295
v_2566,v_4800,1295
v_2361,v_2497,1296
v_2361,v_3576,1296
v_2497,v_3576,1296
v_1282,v_3236,1297
v_1282,v_2935,1298
v_1282,v_4941,1298
v_2935,v_4941,1298
v_86,v_1282,1299
v_659,v_3162,1300
v_659,v_4762,1300
v_3162,v_4762,1300
v_659,v_1313,1301
v_659,v_4746,1301
v_1313,v_4746,1301
v_1486,v_1751,1302
v_1486,v_2501,1302
v_1751,v_2501,1302
v_599,v_2354,1303
v_599,v_2501,1303
v_2354,v_2501,1303
v_3059,v_3480,1304
v_2214,v_3480,1305
v_1303,v_3480,1306
v_1303,v_4877,1306
v_3480,v_4877,1306
v_635,v_2174,1307
v_635,v_4863,1307
v_2174,v_4863,1307
v_601,v_4117,1308
v_601,v_4863,1308
v_4117,v_4863,1308
v_926,v_4873,1309
v_318,v_672,1310
v_318,v_4873,1310
v_672,v_4873,1310
v_3014,v_3494,1311
v_3014,v_4876,1311
v_3494,v_4876,1311
v_193,v_1126,1312
v_193,v_3494,1312
v_1126,v_3494,1312
v_2222,v_2521,1313
v_2222,v_4942,1313
v_2521,v_4942,1313
v_495,v_2521,1314
v_495,v_4515,1314
v_2521,v_4515,1314
v_583,v_1743,1315
v_583,v_4894,1315
v_1743,v_4894,1315
v_282,v_4822,1316
v_282,v_4894,1316
v_4822,v_4894,1316
v_923,v_3225,1317
v_923,v_3578,1317
v_3225,v_3578,1317
v_683,v_923,1318
v_683,v_957,1318
v_923,v_957,1318
v_3253,v_3510,1319
v_3191,v_3510,1320
v_1636,v_1965,1321
v_1636,v_3510,1321
v_1965,v_3510,1321
v_3294,v_4900,1322
v_199,v_4900,1323
v_1,v_4540,1324
v_1,v_4900,1324
v_4540,v_4900,1324
v_1006,v_1299,1325
v_1006,v_1950,1325
v_1299,v_1950,1325
v_8,v_398,1326
v_8,v_1299,1326
v_398,v_1299,1326
v_2638,v_4063,1327
v_2638,v_4913,1327
v_4063,v_4913,1327
v_185,v_3768,1328
v_185,v_4913,1328
v_3768,v_4913,1328
v_3526,v_3557,1329
v_669,v_3526,1330
v_723,v_2431,1331
v_723,v_3528,1331
v_2431,v_3528,1331
v_194,v_218,1332
v_194,v_3528,1332
v_218,v_3528,1332
v_665,v_766,1333
v_665,v_4898,1333
v_766,v_4898,1333
v_665,v_676,1334
v_665,v_4201,1334
v_676,v_4201,1334
v_2544,v_4431,1335
v_2544,v_4191,1336
v_859,v_1527,1337
v_859,v_2544,1337
v_1527,v_2544,1337
v_302,v_3544,1339
v_302,v_4056,1339
v_3544,v_4056,1339
v_2549,v_3755,1340
v_2549,v_3938,1340
v_3755,v_3938,1340
v_1411,v_1823,1341
v_1411,v_4175,1341
v_1823,v_4175,1341
v_379,v_1823,1342
v_379,v_3211,1342
v_1823,v_3211,1342
v_667,v_2856,1343
v_667,v_2112,1344
v_667,v_2759,1344
v_2112,v_2759,1344
v_3551,v_3975,1345
v_612,v_2494,1346
v_612,v_3551,1346
v_2494,v_3551,1346
v_1311,v_2038,1347
v_1311,v_3112,1347
v_2038,v_3112,1347
v_561,v_1311,1348
v_167,v_1687,1349
v_167,v_4782,1349
v_1687,v_4782,1349
v_125,v_167,1350
v_125,v_3766,1350
v_167,v_3766,1350
v_1315,v_3664,1351
v_1315,v_1810,1352
v_1315,v_2640,1352
v_1810,v_2640,1352
v_258,v_3944,1353
v_258,v_4970,1353
v_3944,v_4970,1353
v_1940,v_2564,1354
v_1940,v_3943,1354
v_2564,v_3943,1354
v_2645,v_3567,1355
v_216,v_1269,1356
v_216,v_3567,1356
v_1269,v_3567,1356
v_82,v_3567,1357
v_940,v_1331,1358
v_940,v_4409,1358
v_1331,v_4409,1358
v_1380,v_2571,1359
v_1380,v_3701,1359
v_2571,v_3701,1359
v_1323,v_3471,1360
v_1323,v_4368,1360
v_3471,v_4368,1360
v_1323,v_2877,1361
v_942,v_4772,1362
v_942,v_1642,1363
v_942,v_2021,1363
v_1642,v_2021,1363
v_4804,v_2664,1364
v_3329,v_2664,1365
v_2901,v_2664,1366
v_933,v_2664,1367
v_1252,v_4991,1368
v_106,v_4991,1369
v_36,v_4991,1370
v_965,v_3263,1371
v_965,v_3995,1371
v_3263,v_3995,1371
v_673,v_3810,1372
v_673,v_3995,1372
v_3810,v_3995,1372
v_2616,v_2724,1373
v_2616,v_4955,1373
v_2724,v_4955,1373
v_1759,v_2616,1374
v_1759,v_4202,1374
v_2616,v_4202,1374
v_514,v_2616,1375
v_1142,v_2165,1376
v_1142,v_3573,1376
v_2165,v_3573,1376
v_1142,v_3081,1377
v_1142,v_3557,1377
v_3081,v_3557,1377
v_688,v_1142,1378
v_688,v_3485,1378
v_1142,v_3485,1378
v_2238,v_3063,1379
v_2238,v_3812,1379
v_3063,v_3812,1379
v_2238,v_3703,1380
v_2044,v_2238,1381
v_2044,v_4523,1381
v_2238,v_4523,1381
v_2461,v_3561,1382
v_2461,v_4874,1382
v_3561,v_4874,1382
v_790,v_4874,1383
v_609,v_4874,1384
v_308,v_2295,1385
v_308,v_4874,1385
v_2295,v_4874,1385
v_920,v_1102,1386
v_920,v_2420,1386
v_1102,v_2420,1386
v_920,v_1866,1387
v_920,v_2394,1387
v_1866,v_2394,1387
v_402,v_920,1388
v_402,v_1139,1388
v_920,v_1139,1388
v_906,v_1926,1389
v_906,v_4689,1389
v_1926,v_4689,1389
v_1926,v_3231,1390
v_1156,v_1926,1391
v_862,v_1926,1392
v_862,v_4814,1392
v_1926,v_4814,1392
v_2242,v_4598,1393
v_2242,v_4978,1393
v_4598,v_4978,1393
v_1774,v_2242,1394
v_1774,v_4457,1394
v_2242,v_4457,1394
v_1845,v_2242,1395
v_1336,v_2242,1396
v_1336,v_4959,1396
v_2242,v_4959,1396
v_1020,v_1925,1397
v_1020,v_2667,1397
v_1925,v_2667,1397
v_1501,v_1925,1398
v_1501,v_2128,1398
v_1925,v_2128,1398
v_655,v_1925,1399
v_655,v_4914,1399
v_1925,v_4914,1399
v_2244,v_3721,1400
v_2244,v_2811,1401
v_470,v_2244,1402
v_470,v_3066,1402
v_2244,v_3066,1402
v_110,v_2244,1403
v_1705,v_3127,1404
v_1705,v_3206,1404
v_3127,v_3206,1404
v_2821,v_3127,1405
v_542,v_1547,1406
v_542,v_3127,1406
v_1547,v_3127,1406
v_1873,v_2609,1407
v_1873,v_4681,1407
v_2609,v_4681,1407
v_1873,v_1883,1408
v_1873,v_4596,1408
v_1883,v_4596,1408
v_768,v_1873,1409
v_768,v_3098,1409
v_1873,v_3098,1409
v_1799,v_2024,1410
v_1799,v_3206,1410
v_2024,v_3206,1410
v_1048,v_1799,1411
v_50,v_1799,1412
v_50,v_4118,1412
v_1799,v_4118,1412
v_411,v_2888,1413
v_411,v_3925,1413
v_2888,v_3925,1413
v_411,v_1576,1414
v_411,v_1737,1414
v_1576,v_1737,1414
v_1606,v_3833,1415
v_1606,v_2688,1416
v_1606,v_2997,1416
v_2688,v_2997,1416
v_811,v_1606,1417
v_811,v_4223,1417
v_1606,v_4223,1417
v_1607,v_1676,1418
v_1607,v_4604,1418
v_1676,v_4604,1418
v_1607,v_4577,1419
v_1476,v_1607,1420
v_1476,v_3242,1420
v_1607,v_3242,1420
v_960,v_1607,1421
v_960,v_2674,1421
v_1607,v_2674,1421
v_3437,v_3748,1422
v_2830,v_2896,1423
v_2830,v_3748,1423
v_2896,v_3748,1423
v_329,v_2992,1424
v_329,v_3748,1424
v_2992,v_3748,1424
v_1800,v_1989,1425
v_1800,v_4980,1425
v_1989,v_4980,1425
v_771,v_1800,1426
v_771,v_3862,1426
v_1800,v_3862,1426
v_600,v_1800,1427
v_600,v_3574,1427
v_1800,v_3574,1427
v_2682,v_3497,1428
v_2682,v_4985,1428
v_3497,v_4985,1428
v_2413,v_3497,1429
v_2413,v_3704,1429
v_3497,v_3704,1429
v_2205,v_3497,1430
v_2866,v_3903,1431
v_2866,v_4592,1431
v_3903,v_4592,1431
v_282,v_2866,1432
v_150,v_1172,1433
v_150,v_2866,1433
v_1172,v_2866,1433
v_554,v_809,1434
v_554,v_4651,1434
v_809,v_4651,1434
v_809,v_3812,1435
v_354,v_809,1436
v_354,v_1183,1436
v_809,v_1183,1436
v_2056,v_2249,1437
v_2056,v_3428,1437
v_2249,v_3428,1437
v_1464,v_1580,1438
v_1464,v_2249,1438
v_1580,v_2249,1438
v_1219,v_2249,1439
v_716,v_2249,1440
v_1386,v_3102,1441
v_1386,v_4159,1441
v_3102,v_4159,1441
v_433,v_1386,1442
v_433,v_1749,1442
v_1386,v_1749,1442
v_379,v_1386,1443
v_3993,v_4545,1444
v_3993,v_4651,1444
v_4545,v_4651,1444
v_3053,v_3261,1445
v_3053,v_3993,1445
v_3261,v_3993,1445
v_1067,v_1107,1446
v_1067,v_3993,1446
v_1107,v_3993,1446
v_1610,v_3607,1447
v_1610,v_4628,1447
v_3607,v_4628,1447
v_1610,v_2928,1448
v_79,v_688,1449
v_79,v_1610,1449
v_688,v_1610,1449
v_2865,v_3300,1450
v_2865,v_4400,1450
v_3300,v_4400,1450
v_2865,v_3172,1451
v_473,v_1758,1452
v_473,v_2865,1452
v_1758,v_2865,1452
v_77,v_337,1453
v_77,v_609,1453
v_337,v_609,1453
v_64,v_77,1454
v_64,v_4043,1454
v_77,v_4043,1454
v_1046,v_1540,1455
v_1046,v_1605,1455
v_1540,v_1605,1455
v_811,v_1046,1456
v_811,v_1394,1456
v_1046,v_1394,1456
v_314,v_922,1457
v_314,v_1471,1457
v_922,v_1471,1457
v_2050,v_2582,1460
v_2050,v_3221,1460
v_2582,v_3221,1460
v_1434,v_2050,1461
v_1434,v_2419,1461
v_2050,v_2419,1461
v_917,v_2050,1462
v_1612,v_2506,1463
v_906,v_1612,1464
v_906,v_2229,1464
v_1612,v_2229,1464
v_877,v_1612,1465
v_877,v_4670,1465
v_1612,v_4670,1465
v_1148,v_4978,1466
v_1148,v_1793,1467
v_1148,v_2170,1467
v_1793,v_2170,1467
v_37,v_1148,1468
v_37,v_2499,1468
v_1148,v_2499,1468
v_1407,v_1802,1469
v_1407,v_2023,1469
v_1802,v_2023,1469
v_1185,v_1802,1470
v_1185,v_4231,1470
v_1802,v_4231,1470
v_541,v_1802,1471
v_3966,v_3982,1472
v_3552,v_3982,1473
v_3552,v_4562,1473
v_3982,v_4562,1473
v_961,v_3982,1474
v_986,v_4289,1475
v_986,v_1852,1476
v_986,v_3552,1476
v_1852,v_3552,1476
v_938,v_986,1477
v_938,v_3731,1477
v_986,v_3731,1477
v_867,v_986,1478
v_4392,v_4472,1479
v_3242,v_3851,1480
v_3242,v_4392,1480
v_3851,v_4392,1480
v_217,v_1578,1481
v_217,v_4392,1481
v_1578,v_4392,1481
v_3024,v_4393,1482
v_3024,v_4972,1482
v_4393,v_4972,1482
v_1086,v_4393,1483
v_998,v_3788,1484
v_998,v_4393,1484
v_3788,v_4393,1484
v_768,v_4393,1485
v_537,v_1079,1486
v_537,v_4585,1486
v_1079,v_4585,1486
v_537,v_2558,1487
v_537,v_2844,1487
v_2558,v_2844,1487
v_459,v_537,1488
v_229,v_537,1489
v_229,v_2912,1489
v_537,v_2912,1489
v_26,v_3824,1490
v_26,v_4031,1490
v_3824,v_4031,1490
v_26,v_3214,1491
v_26,v_3187,1492
v_26,v_3763,1492
v_3187,v_3763,1492
v_2652,v_3502,1493
v_2652,v_4763,1493
v_3502,v_4763,1493
v_3502,v_3740,1494
v_2198,v_3502,1495
v_2198,v_3779,1495
v_3502,v_3779,1495
v_1015,v_3502,1496
v_4513,v_4889,1497
v_4426,v_4889,1498
v_1421,v_2644,1499
v_1421,v_4889,1499
v_2644,v_4889,1499
v_1013,v_2569,1500
v_1013,v_4889,1500
v_2569,v_4889,1500
v_544,v_4889,1501
v_2260,v_4309,1502
v_1874,v_2260,1503
v_1874,v_3790,1503
v_2260,v_3790,1503
v_683,v_2260,1504
v_634,v_2260,1505
v_3375,v_3979,1506
v_3375,v_4648,1506
v_3979,v_4648,1506
v_1014,v_3979,1507
v_142,v_3979,1508
v_1619,v_4353,1509
v_1619,v_2496,1510
v_1619,v_3168,1510
v_2496,v_3168,1510
v_1644,v_3037,1512
v_1644,v_3740,1512
v_3037,v_3740,1512
v_696,v_2903,1513
v_696,v_3740,1513
v_2903,v_3740,1513
v_1804,v_2643,1514
v_1804,v_4562,1514
v_2643,v_4562,1514
v_1804,v_4298,1515
v_1804,v_2452,1516
v_1804,v_3785,1516
v_2452,v_3785,1516
v_1466,v_3363,1517
v_1466,v_1623,1518
v_1466,v_1554,1519
v_1466,v_3245,1519
v_1554,v_3245,1519
v_577,v_1466,1520
v_2107,v_2264,1521
v_2107,v_2306,1521
v_2264,v_2306,1521
v_583,v_2103,1522
v_583,v_2264,1522
v_2103,v_2264,1522
v_365,v_1403,1523
v_365,v_2264,1523
v_1403,v_2264,1523
v_2043,v_4321,1524
v_1064,v_2043,1525
v_1064,v_2207,1525
v_2043,v_2207,1525
v_860,v_2043,1526
v_320,v_2043,1527
v_320,v_4847,1527
v_2043,v_4847,1527
v_1623,v_2416,1528
v_1623,v_4937,1528
v_2416,v_4937,1528
v_1368,v_1623,1529
v_227,v_1623,1530
v_227,v_4821,1530
v_1623,v_4821,1530
v_2575,v_3349,1531
v_2575,v_4407,1531
v_3349,v_4407,1531
v_1915,v_4288,1532
v_1915,v_4407,1532
v_4288,v_4407,1532
v_398,v_4407,1533
v_3157,v_3646,1534
v_3157,v_3964,1534
v_3646,v_3964,1534
v_2468,v_3157,1535
v_544,v_3504,1536
v_544,v_3736,1536
v_3504,v_3736,1536
v_291,v_3504,1537
v_60,v_991,1538
v_60,v_3504,1538
v_991,v_3504,1538
v_1869,v_1902,1539
v_1869,v_4630,1539
v_1902,v_4630,1539
v_1405,v_1869,1540
v_1405,v_1935,1540
v_1869,v_1935,1540
v_896,v_1869,1541
v_896,v_4304,1541
v_1869,v_4304,1541
v_2575,v_4411,1542
v_2575,v_4562,1542
v_4411,v_4562,1542
v_2378,v_2995,1543
v_2378,v_4411,1543
v_2995,v_4411,1543
v_818,v_3208,1544
v_818,v_4316,1544
v_3208,v_4316,1544
v_818,v_3081,1545
v_818,v_3237,1545
v_3081,v_3237,1545
v_692,v_818,1546
v_692,v_4814,1546
v_818,v_4814,1546
v_1131,v_1625,1547
v_1131,v_4829,1547
v_1625,v_4829,1547
v_1625,v_1772,1548
v_1625,v_3363,1548
v_1772,v_3363,1548
v_563,v_1625,1549
v_563,v_3732,1549
v_1625,v_3732,1549
v_1473,v_3161,1550
v_1473,v_4831,1550
v_3161,v_4831,1550
v_3028,v_3161,1551
v_938,v_3161,1552
v_938,v_3869,1552
v_3161,v_3869,1552
v_2619,v_3162,1555
v_2619,v_3471,1555
v_3162,v_3471,1555
v_1767,v_3114,1556
v_1767,v_4416,1556
v_3114,v_4416,1556
v_1533,v_2337,1557
v_1533,v_4416,1557
v_2337,v_4416,1557
v_2141,v_4416,1558
v_1318,v_2952,1559
v_1318,v_4416,1559
v_2952,v_4416,1559
v_1868,v_3406,1560
v_1830,v_1868,1561
v_1830,v_3360,1561
v_1868,v_3360,1561
v_342,v_1868,1562
v_324,v_1868,1563
v_324,v_3807,1563
v_1868,v_3807,1563
v_1157,v_4535,1564
v_1157,v_4820,1564
v_4535,v_4820,1564
v_1157,v_4216,1565
v_325,v_1157,1566
v_2271,v_3056,1567
v_2271,v_3915,1567
v_3056,v_3915,1567
v_2271,v_3586,1568
v_2011,v_2206,1569
v_2011,v_2271,1569
v_2206,v_2271,1569
v_1846,v_2271,1570
v_1846,v_2987,1570
v_2271,v_2987,1570
v_2850,v_3818,1571
v_2850,v_4431,1571
v_3818,v_4431,1571
v_2751,v_2850,1572
v_2751,v_3404,1572
v_2850,v_3404,1572
v_2850,v_2970,1573
v_1429,v_2850,1574
v_1429,v_3338,1574
v_2850,v_3338,1574
v_1872,v_3166,1575
v_1872,v_4188,1575
v_3166,v_4188,1575
v_517,v_796,1576
v_517,v_3166,1576
v_796,v_3166,1576
v_1158,v_1264,1577
v_1158,v_2462,1577
v_1264,v_2462,1577
v_675,v_1158,1578
v_675,v_1194,1578
v_1158,v_1194,1578
v_69,v_2120,1579
v_69,v_4929,1579
v_2120,v_4929,1579
v_69,v_3549,1580
v_69,v_4161,1580
v_3549,v_4161,1580
v_69,v_934,1581
v_69,v_1952,1581
v_934,v_1952,1581
v_1629,v_2923,1582
v_402,v_802,1583
v_402,v_1629,1583
v_802,v_1629,1583
v_76,v_1629,1584
v_76,v_2047,1584
v_1629,v_2047,1584
v_416,v_4009,1585
v_416,v_4698,1585
v_4009,v_4698,1585
v_416,v_3446,1586
v_416,v_4274,1586
v_3446,v_4274,1586
v_416,v_1173,1587
v_416,v_4852,1587
v_1173,v_4852,1587
v_1238,v_2760,1588
v_1238,v_4426,1588
v_2760,v_4426,1588
v_37,v_3678,1589
v_37,v_4426,1589
v_3678,v_4426,1589
v_70,v_1389,1590
v_70,v_2293,1590
v_1389,v_2293,1590
v_70,v_1034,1591
v_70,v_1452,1591
v_1034,v_1452,1591
v_70,v_171,1592
v_70,v_4555,1592
v_171,v_4555,1592
v_593,v_1336,1593
v_593,v_4570,1593
v_1336,v_4570,1593
v_593,v_2810,1594
v_593,v_3947,1594
v_2810,v_3947,1594
v_593,v_723,1595
v_34,v_593,1596
v_34,v_4640,1596
v_593,v_4640,1596
v_3655,v_3782,1597
v_3655,v_4429,1597
v_3782,v_4429,1597
v_4,v_2949,1598
v_4,v_4429,1598
v_2949,v_4429,1598
v_2278,v_2961,1599
v_2278,v_3825,1599
v_2961,v_3825,1599
v_1065,v_2278,1600
v_1065,v_4269,1600
v_2278,v_4269,1600
v_323,v_2278,1601
v_1464,v_1593,1602
v_1464,v_3694,1602
v_1593,v_3694,1602
v_2039,v_2967,1603
v_2039,v_3825,1603
v_2967,v_3825,1603
v_944,v_2039,1604
v_34,v_2039,1605
v_34,v_4182,1605
v_2039,v_4182,1605
v_657,v_4433,1606
v_657,v_4727,1606
v_4433,v_4727,1606
v_2751,v_2880,1607
v_2751,v_4433,1607
v_2880,v_4433,1607
v_106,v_439,1608
v_106,v_4433,1608
v_439,v_4433,1608
v_2038,v_2095,1609
v_2038,v_4121,1609
v_2095,v_4121,1609
v_1622,v_2038,1610
v_1622,v_3701,1610
v_2038,v_3701,1610
v_2301,v_3478,1611
v_2301,v_3635,1611
v_3478,v_3635,1611
v_807,v_3635,1612
v_453,v_3075,1613
v_453,v_3635,1613
v_3075,v_3635,1613
v_292,v_4077,1614
v_292,v_4473,1614
v_4077,v_4473,1614
v_292,v_3190,1615
v_206,v_292,1616
v_206,v_1090,1616
v_292,v_1090,1616
v_595,v_3731,1617
v_595,v_4715,1617
v_3731,v_4715,1617
v_3178,v_3717,1620
v_3178,v_4971,1620
v_3717,v_4971,1620
v_3178,v_3282,1621
v_3178,v_4424,1621
v_3282,v_4424,1621
v_1806,v_3381,1622
v_1806,v_4733,1622
v_3381,v_4733,1622
v_1806,v_2370,1623
v_517,v_1806,1624
v_517,v_2441,1624
v_1806,v_2441,1624
v_3959,v_4239,1625
v_3959,v_4321,1625
v_4239,v_4321,1625
v_1837,v_3959,1626
v_1837,v_4108,1626
v_3959,v_4108,1626
v_122,v_3959,1627
v_293,v_3928,1628
v_293,v_4464,1628
v_3928,v_4464,1628
v_293,v_2140,1629
v_293,v_1967,1630
v_293,v_2629,1630
v_1967,v_2629,1630
v_826,v_3055,1631
v_826,v_3873,1631
v_3055,v_3873,1631
v_826,v_3509,1632
v_826,v_3866,1632
v_3509,v_3866,1632
v_826,v_1246,1633
v_826,v_3940,1633
v_1246,v_3940,1633
v_1568,v_3737,1634
v_1568,v_4200,1634
v_3737,v_4200,1634
v_620,v_2529,1635
v_620,v_3737,1635
v_2529,v_3737,1635
v_204,v_3737,1636
v_2286,v_4705,1637
v_1478,v_2286,1638
v_1478,v_2540,1638
v_2286,v_2540,1638
v_767,v_1735,1639
v_767,v_2286,1639
v_1735,v_2286,1639
v_1309,v_1769,1640
v_1309,v_3185,1640
v_1769,v_3185,1640
v_744,v_3185,1641
v_744,v_3702,1641
v_3185,v_3702,1641
v_2212,v_2681,1642
v_2212,v_4122,1642
v_2681,v_4122,1642
v_1468,v_2681,1643
v_268,v_2681,1644
v_268,v_2768,1644
v_2681,v_2768,1644
v_3187,v_3629,1645
v_1003,v_3187,1646
v_1003,v_4791,1646
v_3187,v_4791,1646
v_441,v_3187,1647
v_3907,v_4293,1648
v_3907,v_4448,1648
v_4293,v_4448,1648
v_2868,v_4448,1649
v_2868,v_4634,1649
v_4448,v_4634,1649
v_3003,v_4449,1650
v_3003,v_4705,1650
v_4449,v_4705,1650
v_4350,v_4449,1651
v_4350,v_4540,1651
v_4449,v_4540,1651
v_1204,v_3520,1652
v_1204,v_4449,1652
v_3520,v_4449,1652
v_1639,v_4126,1653
v_1639,v_4084,1654
v_1198,v_1639,1655
v_1198,v_4570,1655
v_1639,v_4570,1655
v_3958,v_4545,1656
v_3121,v_3958,1657
