vertex_1,vertex_2,cl_ID
122,229,535069
122,408,535069
229,408,535069
206,408,535798
229,231,536441
128,229,536441
128,231,536441
128,230,537078
128,275,537741
128,344,537741
275,344,537741
127,275,538409
231,275,538409
127,231,538409
231,344,539077
127,344,539745
183,188,540450
183,229,540450
188,229,540450
188,230,541118
230,231,541749
183,230,541749
183,231,541749
211,230,542480
199,229,543148
199,211,543148
211,229,543148
199,227,543784
199,408,544421
199,228,544421
228,408,544421
408,435,545091
157,408,545759
408,409,546435
227,231,547120
211,227,547120
211,231,547120
228,231,547761
211,228,548429
121,157,549124
157,228,549124
121,228,549124
157,227,549765
121,227,550433
86,121,550433
86,227,550433
188,228,551128
188,246,551128
228,246,551128
188,227,551769
208,227,552461
208,246,552461
227,246,552461
89,228,553130
86,89,553130
86,228,553130
207,228,553838
86,165,554441
86,268,554441
165,268,554441
89,268,555109
89,165,555777
215,228,556494
215,409,556494
228,409,556494
215,227,557113
155,215,557781
89,227,558477
227,409,558477
89,409,558477
207,227,559173
227,421,559831
227,282,559831
282,421,559831
228,282,560462
153,228,561121
153,421,561121
228,421,561121
208,228,561816
89,208,562458
89,153,562458
153,208,562458
153,389,563171
186,409,563793
155,186,563793
155,409,563793
186,186,563793
155,297,564489
45,297,564489
45,155,564489
155,435,565131
155,382,565131
382,435,565131
297,298,565797
186,298,565797
186,297,565797
186,186,565797
45,298,566465
45,186,567133
186,186,567133
186,186,567842
186,382,567842
228,389,568494
382,389,568494
228,382,568494
227,382,569137
228,436,569805
435,436,569805
228,435,569805
227,436,570498
227,435,571141
227,389,571141
389,435,571141
230,435,571809
229,435,572477
89,230,573168
89,389,573168
230,389,573168
229,389,573813
13,205,574511
153,205,574511
13,153,574511
114,153,575171
13,89,575817
13,193,575817
89,193,575817
206,207,576518
206,229,576518
207,229,576518
205,230,577153
205,206,577153
206,230,577153
207,230,577847
230,436,578523
89,205,579157
89,207,579157
205,207,579157
31,89,579830
31,212,579830
89,212,579830
31,205,580493
205,282,581181
205,223,581181
223,282,581181
89,223,581829
89,282,582497
114,205,583187
114,436,583187
205,436,583187
89,229,583854
89,436,583854
229,436,583854
89,114,584501
89,90,585192
90,214,585192
89,214,585192
205,214,585837
90,205,586505
89,392,587173
224,392,587173
89,224,587173
205,212,587861
193,205,587861
193,212,587861
205,224,588509
205,392,589177
212,427,589845
212,391,589845
391,427,589845
193,391,590513
193,427,591181
224,427,591181
193,224,591181
392,427,591851
193,392,592535
220,427,593185
99,220,593185
99,427,593185
193,220,593853
99,193,594521
82,85,595216
85,186,595216
82,186,595216
186,186,595216
85,230,595877
85,233,595877
230,233,595877
85,229,596525
82,230,597221
84,230,597221
82,84,597221
82,233,597881
229,233,597881
82,229,597881
82,273,598529
82,272,598529
272,273,598529
80,156,599210
80,272,599210
156,272,599210
156,273,599865
81,230,600552
80,81,600552
80,230,600552
83,230,601201
80,273,601887
80,233,602552
80,229,603205
80,186,603873
186,186,603873
83,229,604560
81,229,604560
81,83,604560
84,229,605209
81,273,605879
81,233,606557
84,233,607214
83,84,607214
83,233,607214
83,273,607881
84,273,608549
83,186,609217
83,272,609217
186,186,609217
186,272,609217
84,272,609885
81,272,610554
81,186,611221
186,186,611221
84,186,611889
186,186,611889
153,395,612566
276,395,612566
153,276,612566
276,392,613225
392,395,613893
153,392,614561
246,307,615237
247,307,615237
246,247,615237
186,186,615897
186,307,615897
186,186,616565
186,246,616565
186,186,617233
186,247,617233
186,186,617903
186,260,617903
186,219,617903
219,260,617903
194,219,618569
194,260,619237
186,186,619905
186,194,619905
408,449,620573
74,408,620573
74,449,620573
342,449,621241
342,408,621910
74,342,622577
74,340,623245
340,383,623245
74,383,623245
383,408,623913
340,408,624581
244,355,625249
257,355,625249
244,257,625249
240,244,625917
240,355,626585
238,257,627255
249,257,627255
238,249,627255
240,257,627921
240,249,628589
238,240,629257
238,378,629928
378,379,629928
238,379,629928
243,378,630593
243,379,631261
252,255,631930
253,255,631930
252,253,631930
186,186,632597
186,252,632597
186,186,633265
186,253,633265
186,186,633935
186,255,633935
186,254,633935
254,255,633935
251,255,634601
251,254,635269
186,186,635937
186,251,635937
186,186,636613
69,186,636613
186,312,636613
69,312,636613
52,446,637273
312,446,637273
52,312,637273
69,446,637942
52,69,638610
52,71,638610
69,71,638610
186,186,639277
52,186,639277
186,186,639945
186,446,639945
186,186,640613
71,186,640613
18,19,641289
18,352,641289
19,352,641289
18,18,641289
18,354,641949
18,18,641949
19,354,642617
19,20,642617
20,354,642617
20,352,643285
20,21,643285
21,352,643285
21,354,643953
21,22,643953
22,354,643953
22,352,644621
22,23,644621
23,352,644621
23,354,645289
352,354,645957
23,353,646625
8,23,646625
8,353,646625
15,352,647293
8,352,647293
8,15,647293
15,353,647961
15,356,647961
353,356,647961
352,356,648629
352,353,649297
123,274,649965
225,274,649965
123,225,649965
225,433,650633
56,123,651301
56,433,651301
123,433,651301
274,433,651969
56,274,652637
163,243,653307
163,426,653307
243,426,653307
238,243,653973
238,245,654641
245,426,654641
238,426,654641
163,245,655309
163,238,655977
186,186,656645
51,186,656645
51,72,656645
72,186,656645
72,359,657313
186,186,657982
186,447,657982
186,359,657982
359,447,657982
51,359,658649
51,447,659317
